fakeid,a,e,i,lan,aop,M,epochJD,H,mag,sun_dist,inBLISS
5136786,450.42157133300003,0.532131886249,25.4685097452,91.47702162790002,142.73533972299998,26.9688615189,2456658.5,-4.1438837886,20.64,297.938018799,True
5136808,798.203965013,0.454471774938,36.2646642496,91.1354644101,134.049752025,38.2719584579,2456658.5,-5.05094455125,22.92,622.662719727,True
5136858,776.1455249610001,0.432712366107,36.4889988257,106.94244999600001,124.64946643200001,55.9157553629,2456658.5,-4.205377557209999,24.4,719.8934326169999,True
5136860,847.571085299,0.46783726940399994,24.9540221407,107.29902364,129.772237619,28.0122849734,2456658.5,-6.20083400894,21.47,581.7365722659999,True
5136868,567.036691695,0.581306098596,37.5047997402,97.2291652938,131.49494996299998,23.8883714352,2456658.5,-1.6424821927700002,23.85,350.959838867,True
5136968,711.263194087,0.334381583166,35.784898279400004,110.042709511,143.338558238,43.7718631332,2456658.5,-5.11101095105,22.66,593.9172363280001,True
5136969,845.6959656719999,0.374038932479,39.8598523788,103.06606867,168.034570173,13.963431059000001,2456658.5,-2.85612337429,24.59,552.379089355,True
5136970,522.850018633,0.530888723944,39.9931259701,91.20841926950001,166.912859155,27.891323886,2456658.5,-0.522260021793,24.98,351.167449951,True
5136988,792.705910678,0.42305568713299996,29.0069612783,99.9528177001,128.134538526,42.9729921513,2456658.5,-6.393306828790001,21.77,650.596679688,True
5137040,540.092818848,0.579536685264,26.0364120481,84.93744028409999,166.281080449,29.5938420059,2456658.5,-2.64759496944,23.11,372.575042725,True
5137079,623.239141234,0.33995744228600006,32.5003152333,84.6876921497,173.476899368,45.902203954399994,2456658.5,-4.434378291090001,22.83,528.052307129,True
5137098,634.373542101,0.46738318798600004,36.904213914,95.539201046,160.84406508,34.4458487813,2456658.5,-3.5590986115900005,23.22,472.33465576199995,True
5137122,634.527331763,0.49943372077799997,36.2636118785,118.185469501,125.18562546700001,36.8209832872,2456658.5,-4.30546422063,22.6,486.303131104,True
5137139,776.591083853,0.317598429657,38.4680001789,108.433893952,178.16775298099998,21.0632445673,2456658.5,-4.43841817684,23.1,563.472290039,True
5137155,818.3820966010001,0.274845309701,32.0014841012,84.2689291139,121.452571149,109.719603437,2456658.5,-5.670791294380001,24.09,940.67578125,True
5137171,677.062433916,0.397774637554,39.0466975006,85.8684810363,152.044120664,32.335497179899996,2456658.5,-5.9319549040999995,21.11,502.95297241199995,True
5137194,838.22440154,0.38950079347800004,29.2501397819,90.75072038969999,166.81922387,20.0728940373,2456658.5,-4.20426729156,23.31,560.890625,True
5137214,779.012197219,0.440408547804,33.8666862077,99.0961015741,130.753961509,61.7273527197,2456658.5,-7.53496352146,21.31,760.604309082,True
5137295,832.438956423,0.28141793486,33.3384720814,97.3141177781,125.45301826,91.1604816368,2456658.5,-7.11180251227,22.45,899.409912109,True
5137375,760.291190338,0.5852818190119999,28.423623442600004,102.764023129,166.42542526399998,20.9488409871,2456658.5,-6.429174365260001,20.07,442.467895508,True
5137380,796.774861109,0.5687400569200001,36.921770793600004,96.83891735540001,121.303182956,58.380601104200004,2456658.5,-4.74924502813,24.33,804.384643555,True
5137445,691.370955896,0.506197220229,25.0280072435,83.3494059953,123.290728074,91.8135092357,2456658.5,-7.522376196910001,21.82,853.141174316,True
5137468,710.5963597489999,0.568623717289,39.2410985515,113.847642583,130.175327152,30.400661422600002,2456658.5,-6.582868927869999,20.42,496.730377197,True
5137481,494.685604538,0.314905775609,36.3344702441,117.37234338,142.984974558,55.4567087448,2456658.5,-1.96064340246,24.6,448.31207275400004,True
5137494,719.461085936,0.293569691758,36.7116147884,91.9188752686,142.08728701799998,48.950051844099995,2456658.5,-7.01018830725,20.99,627.129882812,True
5137505,895.0978993560001,0.43832303299099995,35.230089569200004,115.065987769,140.24552868799998,21.395102634300002,2456658.5,-6.31283201392,21.34,578.665527344,True
5137569,741.4712054089999,0.389864387848,33.5650248133,112.568019146,120.682686887,46.112200235699994,2456658.5,-5.94594749503,22.05,626.734558105,True
5137576,692.2916513380001,0.418406619161,28.2816238511,108.24634407299999,166.69973027700001,22.710223949099998,2456658.5,-4.46345931477,22.22,461.588012695,True
5137584,710.631767269,0.414365550528,30.0291926115,86.2224744342,133.243623602,78.7960991643,2456658.5,-4.85769138048,24.05,771.9391479489999,True
5137715,887.7416309189999,0.532110104458,23.1960334519,91.4439949787,156.10647648399998,28.1203934583,2456658.5,-5.9557447236800005,21.85,598.317932129,True
5137719,791.271861327,0.297847163372,22.3300564134,90.9088412559,135.124727613,55.529703126899996,2456658.5,-4.3593108876599995,24.22,717.407836914,True
5137724,642.584824206,0.312204571171,35.9708002133,121.466498031,147.042595328,44.99865038,2456658.5,-7.14271028382,20.25,544.038574219,True
5137740,480.14152482800006,0.511109949349,28.5684247083,95.95785869379999,166.110886715,30.2414028417,2456658.5,-3.01519481393,22.29,335.56335449200003,True
5137813,582.387742729,0.599626291651,20.2701938914,84.8334122358,153.559944081,24.350485052699998,2456658.5,-2.5615092758599998,23.08,363.000061035,True
5137840,490.3342883,0.415706736758,31.618016655,124.40895373,161.203373301,28.151570818899998,2456658.5,-2.1820921637099997,23.26,346.17758178699995,True
5137855,759.3226970489999,0.45589433741700003,33.659341098,91.75004897129999,132.952553358,60.42617341890001,2456658.5,-7.816986630850001,20.89,738.177490234,True
5137949,734.82704619,0.299196967207,24.8988329506,101.32646086,151.162717741,57.6860152337,2456658.5,-4.62931431766,23.69,674.887084961,True
5137978,450.67370383,0.309584917859,30.3869374828,90.7959539818,163.025129618,21.7550536809,2456658.5,-0.841277823239,24.39,330.893707275,True
5138045,514.441792905,0.37315551756800003,29.875209626300002,88.7230041449,152.057562727,40.4719726002,2456658.5,-5.8504899218199995,20.37,414.85449218800005,True
5138096,502.84692438900004,0.34469213849200003,32.6796878982,108.757771173,165.73156813100002,39.177163759,2456658.5,-5.3842620173,20.73,404.52749633800005,True
5138129,793.6800271610001,0.511759349048,27.261462488200003,85.08181010770001,128.98145083100002,32.919488989899996,2456658.5,-5.86527854824,21.77,576.671936035,True
5138195,417.62672210000005,0.27480930623000005,38.6780474902,113.50758318,137.560949833,50.6025855699,2456658.5,-4.4581518675,21.25,368.86203002900004,True
5138218,672.3933487319999,0.40047446470799997,39.350064841700004,130.704736894,172.176088693,17.1753750749,2456658.5,-2.1776751998900004,24.24,434.457427979,True
5138233,420.65188793,0.35676073421899995,39.3249444932,85.88167319819999,129.370966238,53.842140896800004,2456658.5,-3.12176108199,22.69,377.86425781199995,True
5138262,596.082482819,0.26878545897,27.0008030112,101.749700459,126.70134607600001,67.5452057721,2456658.5,-7.3062303544899985,20.33,576.070129395,True
5138266,690.391631105,0.445082007205,26.859842959899996,111.87289475799999,146.831392172,23.4248710213,2456658.5,-3.82957569917,22.78,454.04357910199997,True
5138303,667.196334922,0.252100044161,29.5667942707,103.76231525600001,146.45517284,27.701425956199998,2456658.5,-2.84610702167,24.43,531.5354003909999,True
5138374,481.74965151099997,0.51263195225,27.8584053604,97.3472307536,138.92863707799998,47.3594974146,2456658.5,-1.40397344336,24.89,421.32849121099997,True
5138376,437.439175255,0.277055269831,26.9947828962,102.924861568,152.186944228,57.334792209,2456658.5,-5.45716064689,20.62,400.937835693,True
5138424,652.54089283,0.36051114235200005,21.757755244200002,95.1139764527,133.275598027,63.098538171899996,2456658.5,-4.90400859984,23.1,626.425842285,True
5138427,840.879138347,0.322925241167,37.6500564253,95.21733013129999,166.95295867299998,49.0066932846,2456658.5,-4.86737616812,23.8,729.9807739260001,True
5138465,501.29698343300004,0.415998205989,34.5964922486,127.706265796,142.910217252,37.5633596142,2456658.5,-3.2604340692299996,22.69,389.903137207,True
5138518,815.211437963,0.42360075431599997,24.012423859899997,104.98611108,172.489747978,19.4176377113,2456658.5,-6.59626584913,20.63,523.756774902,True
5138556,584.912959629,0.33944202771700005,36.6233376714,105.39260455799999,175.106153735,11.058745138499999,2456658.5,-3.00095908834,22.99,394.665496826,True
5138586,632.830109236,0.404383672746,33.4205726331,88.38155315350001,151.549585631,47.6958162842,2456658.5,-7.03122114362,20.35,542.711914062,True
5138588,438.10650873300006,0.36630990353500004,38.0963883974,111.70714237,132.879479918,27.7004240329,2456658.5,-3.5080123340599996,21.55,318.186767578,True
5138591,758.437964288,0.538912569069,27.5063406063,97.02831532809999,147.868081664,23.098665172199997,2456658.5,-4.95573069712,21.79,468.868347168,True
5138659,456.995021983,0.496869673116,31.1711974751,86.19789124809999,129.859907594,31.0537765504,2456658.5,-1.27484516308,23.86,323.91394043,True
5138727,606.252017422,0.355906306841,31.341291663899998,110.662321025,133.221469729,62.894136215799996,2456658.5,-3.0124278351,24.66,580.479187012,True
5138741,511.38617742400004,0.29275060311900003,39.8873744548,98.5715342551,135.634873182,72.7746989791,2456658.5,-5.46523411114,21.65,510.203308105,True
5138788,715.370148965,0.351115889956,28.3709035288,99.9438719834,176.647424045,26.9553380349,2456658.5,-3.64708771206,23.57,522.51953125,True
5138823,514.176312863,0.516427224006,36.5743373205,126.225805625,147.603143349,18.2905612122,2456658.5,-0.187515122929,24.6,297.87463378900003,True
5138840,492.673459365,0.598796403914,39.6788705577,132.473032254,125.87752208100001,28.034944066599998,2456658.5,-5.16423949535,20.08,330.77023315400004,True
5138870,801.071976675,0.327162494548,25.9346034224,107.76820557399999,137.380662625,40.0143278077,2456658.5,-3.89016768875,24.28,652.454040527,True
5138896,713.4224473810001,0.36064794072800005,24.394907303000004,99.73769740530001,125.583344571,57.4764122543,2456658.5,-7.06228924018,21.15,658.446960449,True
5138929,547.7197752999999,0.483743500682,39.1902090911,132.33084718,123.079584741,42.4745297224,2456658.5,-3.9758097337900002,22.59,449.36907959,True
5138971,604.962088821,0.282510691742,35.415659843600004,87.7026643175,168.909593203,38.0819240983,2456658.5,-5.63187884278,21.36,496.452545166,True
5138999,489.560587004,0.480276744696,29.3651603239,94.8962991036,129.147938681,51.0025906671,2456658.5,-2.60510880311,23.87,440.31350708,True
5139070,898.523160817,0.332614603706,25.669873710900003,83.4458028702,149.010869871,45.31258834729999,2456658.5,-5.59428816135,23.23,758.9754638669999,True
5139071,876.1325155019999,0.311522875788,33.0468764275,97.2688822032,141.847447912,31.3648213374,2456658.5,-6.193989117339999,22.14,678.79309082,True
5139121,653.271011245,0.279021241772,30.9854050677,118.024131537,166.18310991200002,35.3461194128,2456658.5,-6.01201747997,21.26,529.067687988,True
5139124,824.9035930860001,0.389028595149,39.6293970406,114.88611057,126.36057172,55.9749075327,2456658.5,-7.1615002552,21.66,756.8546142580001,True
5139184,748.658100116,0.5071092688800001,20.517452303699997,96.347639219,157.446399618,19.7757989394,2456658.5,-3.44421159671,23.09,447.213226318,True
5139191,471.666970299,0.294738736975,36.3281809331,100.00941783299999,169.52458813200002,40.9978571952,2456658.5,-2.55691699689,23.42,391.52502441400003,True
5139212,560.518717989,0.5555456618600001,36.1972545276,131.478457362,141.421505612,21.7108726144,2456658.5,-3.9804427652800007,21.32,335.40261840799997,True
5139283,470.417455823,0.42882051847900005,30.374635783200002,87.0396291588,136.917399689,51.7653505488,2456658.5,-3.59386479725,22.68,420.10864257800006,True
5139307,433.541295215,0.5350341669950001,23.95679055,106.412571317,149.531419576,15.5974669128,2456658.5,-0.9516492748200001,22.83,236.210128784,True
5139319,561.9294937669999,0.383777661572,20.1992668051,84.6035748092,156.284070896,32.9727995638,2456658.5,-4.25886761645,22.03,422.60891723599997,True
5139347,825.6600581439999,0.302339801935,32.1058484791,108.51406858600001,164.236011115,18.3718257963,2456658.5,-3.6792863714599995,24.14,601.203735352,True
5139378,484.63237058699997,0.517786610063,26.3020164411,100.56275042700001,127.735871304,43.1906367067,2456658.5,-2.78111188537,23.33,404.13568115199996,True
5139455,670.87911356,0.258544492866,21.0553375728,101.298329195,135.32902471,56.382453408,2456658.5,-5.4672069703799995,22.43,612.4989013669999,True
5139467,722.5388763999999,0.548023644253,36.2916176367,88.4510131152,125.432258685,27.4438339109,2456658.5,-3.55538371991,23.29,480.292114258,True
5139505,669.631892982,0.262059265409,23.0517681488,103.59829612700001,123.102660012,70.1424464021,2456658.5,-5.05507847545,23.13,654.6496582030001,True
5139561,862.161395558,0.354860591722,22.340987625700002,85.198946002,129.390225254,63.82657613520001,2456658.5,-7.876713512439999,21.34,830.440490723,True
5139577,524.792178701,0.521671194515,23.6828512252,109.191296495,155.550967232,24.6090203611,2456658.5,-4.28264031598,21.02,335.20745849599996,True
5139591,503.84568079400003,0.540032164036,21.2988493945,87.0930654493,161.272463708,33.0098548161,2456658.5,-2.6886204513,23.0,366.70526123,True
5139646,843.025251444,0.308110019005,29.6713657019,95.1945286959,136.523443982,57.315192999,2456658.5,-5.83812837801,23.07,772.784912109,True
5139666,748.8917354619999,0.30426627115,34.1501118099,86.78574808110001,172.633746675,46.307939545100005,2456658.5,-4.76512112354,23.33,640.6900024409999,True
5139697,486.001307571,0.255144715257,21.5774169138,92.5899223908,169.183848656,50.03702377649999,2456658.5,-3.1748988921,23.2,429.841796875,True
5139750,475.27780982,0.465299082483,32.6311482442,121.89297163100001,126.47242616700001,37.524361537800004,2456658.5,-3.9247666115199995,21.77,367.371887207,True
5139754,810.47907195,0.34559849918700003,32.9250243603,120.955865838,129.759788934,46.764629138900006,2456658.5,-4.27525923679,24.15,690.6022949219999,True
5139840,560.538734718,0.450417799988,21.5063848141,97.42099412450001,153.295836953,39.381745193,2456658.5,-3.9604690152999997,22.54,442.836212158,True
5139924,435.399675376,0.455214048473,36.7616193307,97.2960814791,142.485054338,54.3835541033,2456658.5,-5.322344312609999,20.76,401.237426758,True
5139986,747.39128239,0.261224318145,20.9444078599,107.687676845,157.206580431,28.2245664136,2456658.5,-5.7966177855400005,21.95,592.070678711,True
5140000,856.448883755,0.27879845008000004,39.001658220100005,102.14921282600001,128.971714254,82.9176263732,2456658.5,-5.32049067329,24.21,892.596496582,True
5140013,594.8684507930001,0.370270051095,32.116950950500005,118.115677562,160.68577652,20.4202278642,2456658.5,-2.84483929949,23.29,407.078430176,True
5140036,541.621333765,0.539896219589,37.1177760642,95.1995430502,128.118680324,47.7416329978,2456658.5,-6.297146350119999,20.56,480.819519043,True
5140090,872.741413462,0.356940864895,37.3853855025,110.852733622,131.322663381,37.517797180100004,2456658.5,-6.184165825619999,22.23,689.987121582,True
5140108,898.490210913,0.36744101928499995,29.9944447335,87.5599709359,158.950206907,31.638684014299997,2456658.5,-3.7758275018300003,24.53,673.5340576169999,True
5140193,626.50066365,0.27908378008400003,28.1029392254,88.63408239700001,168.826163468,37.6319605595,2456658.5,-4.29898390075,22.84,513.7731933590001,True
5140238,560.915609195,0.37177642775499997,23.2336887421,110.005607142,153.61443890799998,21.240195273399998,2456658.5,-3.28670417955,22.61,385.567871094,True
5140284,689.639099604,0.264327790736,27.658590085700002,110.107535305,166.34640494299998,30.5991673166,2456658.5,-4.1725293524,23.27,550.85559082,True
5140344,597.5804797119999,0.526776795053,38.640808094200004,122.612812366,165.738477664,17.6523103571,2456658.5,-1.4452870100400002,23.91,339.5184021,True
5140470,469.003810727,0.525871075685,28.474710720300003,98.820177927,164.558426835,27.2406537985,2456658.5,-3.8959264065699997,21.1,312.072784424,True
5140491,587.651462802,0.554928920831,37.942282901,111.046886155,142.95104358700002,15.409951751500001,2456658.5,-1.11434664132,23.88,312.579040527,True
5140511,715.6708581610001,0.342497081926,27.6582558817,113.569487273,173.277967205,10.4562170096,2456658.5,-2.30593942683,24.53,479.815216064,True
5140544,437.34862837099996,0.342758601688,30.3411724339,104.416089551,135.00614291,36.1365602611,2456658.5,-0.6118890939980001,24.79,344.04537963900003,True
5140577,650.739093136,0.39015996791900004,22.9544129517,109.348286964,152.134459836,29.6971868264,2456658.5,-1.85615193899,24.93,473.39932251,True
5140673,660.841523608,0.507355926549,23.113828256399998,86.2874441941,132.37325278,27.446204125900003,2456658.5,-3.50441773436,22.99,443.42901611300005,True
5140685,526.6416737669999,0.530147085318,34.7874676297,86.91391826739999,158.049746394,31.1485362244,2456658.5,-4.60460843857,21.15,372.414703369,True
5140686,572.590102745,0.410520503211,22.029313514299997,106.293911649,148.324566725,33.9058060221,2456658.5,-1.7941308059299999,24.58,429.781829834,True
5140722,481.70547746,0.41529115163099994,39.5542857303,90.250041164,170.494757856,33.798744306799996,2456658.5,-1.92044266648,23.7,360.57662963900003,True
5140739,442.28900212400004,0.302577660516,28.3399350218,99.3783109095,155.596997134,57.503315056400005,2456658.5,-2.9994349923000003,23.13,405.81262207,True
5140744,823.3381796010001,0.380749864251,35.397613111700004,116.92017823299999,144.518556816,37.0647244346,2456658.5,-7.571352228389999,20.54,643.1555175780001,True
5140782,821.98953517,0.269869284032,36.5885242313,97.22084325870001,131.367860242,65.71778833399999,2456658.5,-5.991652724530001,23.0,787.24621582,True
5140843,682.78052741,0.40248063449,34.9129062499,86.681872767,127.73062802,85.3427563488,2456658.5,-5.96851421431,22.9,764.745056152,True
5140845,578.07137484,0.594565541322,24.789103538200003,99.0109224517,121.003783146,54.722171657299995,2456658.5,-5.825528102100001,21.77,570.755371094,True
5140879,655.373370151,0.26086290037,24.281528309699997,95.2898331024,158.853959403,45.8351012694,2456658.5,-2.7985350666900004,24.76,566.277709961,True
5140905,489.226862719,0.381781303195,25.214191195500003,107.43247800799999,138.039073505,39.5744236762,2456658.5,-4.37720996492,21.58,390.6824646,True
5140952,581.1619221340001,0.5441556309910001,25.219323795700003,99.1885958026,150.303218574,32.1403100427,2456658.5,-6.06144403354,20.19,417.395843506,True
5140953,490.869814748,0.305929425308,25.5563502581,106.342883896,161.022205889,37.699428791,2456658.5,-1.3053699695299998,24.73,397.17599487300004,True
5140995,591.954819842,0.31432584065,27.6872501133,106.407428111,143.722730494,31.0376867111,2456658.5,-4.79011987417,21.84,456.797149658,True
5141010,626.4998159419999,0.570892523151,22.1301857138,83.0871975141,127.759516173,62.326928752,2456658.5,-4.41632905197,23.79,657.15045166,True
5141076,593.4502590430001,0.279175357986,23.8560028504,84.7465250141,121.083478962,68.3093555345,2456658.5,-3.43536039541,24.2,576.775085449,True
5141108,626.8293786090001,0.30661717918000003,37.3349344766,96.9571751879,130.484249957,81.9262892564,2456658.5,-4.387715568530001,23.83,657.772399902,True
5141112,780.950249746,0.436732734256,29.493593096999998,84.3904635905,149.910857844,46.669910438,2456658.5,-5.33477594172,22.93,665.50579834,True
5141116,613.057430147,0.308292259476,38.428564593400004,115.138923505,136.310548044,47.1130072928,2456658.5,-4.806728332840001,22.44,526.745178223,True
5141175,604.202895561,0.449445356104,26.4646819929,96.0990088954,148.007370167,35.2900094739,2456658.5,-2.09429613132,24.53,455.706634521,True
5141179,700.79646594,0.390995718517,23.5352704654,96.80478249469999,126.49997952700001,67.07228780300001,2456658.5,-4.15231044747,24.32,698.278747559,True
5141221,454.029902882,0.289620254627,38.2324647414,98.1654638179,176.493302585,36.124311403600004,2456658.5,-1.74789722526,23.94,367.00909423800005,True
5141225,884.147076336,0.267011533844,27.1540061598,109.56798901299999,171.907995365,31.9871861044,2456658.5,-5.69128869375,22.85,709.4788208010001,True
5141310,624.585627104,0.398031515131,36.7703219175,116.059860877,169.045710349,23.5584252345,2456658.5,-4.04286717866,22.3,427.128143311,True
5141312,737.289754295,0.340350666964,29.292174777899998,95.2790486821,126.934412976,67.0677607185,2456658.5,-4.3639107066800005,24.25,722.1125488280001,True
5141318,517.556477838,0.34462719648199996,28.619424599899997,100.86768409999999,145.489745871,52.9753637346,2456658.5,-2.64856179029,24.03,461.625061035,True
5141323,553.275226354,0.542064012691,28.9075291873,108.63027784200001,142.134943193,30.5869765963,2456658.5,-5.11516549004,20.81,387.65386962900004,True
5141325,529.714177827,0.5807518855,27.647716540300003,92.7089387976,125.544636596,44.459788170699994,2456658.5,-6.456216646970001,20.21,459.797729492,True
5141367,440.870326103,0.480344473402,31.0925347116,114.536517046,126.81417700799999,53.926273347,2456658.5,-4.391979966619999,21.76,408.171936035,True
5141370,824.316195178,0.504448266652,25.1195330721,97.23821936709999,159.689819525,28.4469593816,2456658.5,-5.58508734661,21.95,561.87310791,True
5141526,562.700393506,0.277663359467,24.0077417571,90.2188459418,163.37738529,30.6679990153,2456658.5,-5.87391604324,20.64,445.021514893,True
5141543,562.139324921,0.457209786787,39.3976000763,96.7834800037,144.326403764,25.2167626725,2456658.5,-5.09518141255,20.67,374.548828125,True
5141561,846.036737817,0.560641005446,20.2016967502,87.5273609663,155.653233182,14.1364904121,2456658.5,-2.20574787236,24.22,436.856933594,True
5141617,433.133688333,0.269104092548,33.249591892,114.954563688,123.18877766700001,63.174726050299995,2456658.5,-1.3908928710600001,24.77,409.439544678,True
5141639,809.656646629,0.293199961698,35.9653898841,98.95848995280001,168.66831823200002,23.6227479994,2456658.5,-5.0698593331,22.81,609.883789062,True
5141666,862.332502042,0.293704432414,33.5342648562,121.85684729200001,160.120108612,38.6581977375,2456658.5,-5.89222685518,22.63,706.0578613280001,True
5141676,764.49539422,0.388341610889,37.7833340763,92.3009358402,161.109826084,44.804738149399995,2456658.5,-6.813339368130001,21.27,638.858886719,True
5141710,658.475270055,0.497079600374,30.342114525,88.2627455985,153.453775114,44.318006089499995,2456658.5,-4.60925721008,22.86,553.501159668,True
5141713,526.941632615,0.35848460248400005,34.4389280313,98.6000577773,144.48771357,34.7072265112,2456658.5,-2.46951502744,23.66,406.970581055,True
5141738,799.4637981669999,0.345369589248,34.1379032268,118.23479158,143.970087691,44.6053242841,2456658.5,-5.94464671465,22.35,670.229431152,True
5141747,756.955879183,0.40717170316,26.8202838798,91.0056729089,122.77094865,50.6663665922,2456658.5,-5.09651437361,23.17,666.703735352,True
5141751,695.146762765,0.599908098383,30.7700502316,108.900482167,127.238496121,35.7411268945,2456658.5,-7.19563294786,20.13,535.5300292969999,True
5141774,591.54787647,0.55785945537,22.3468007855,94.4516503984,132.817071382,45.5093220071,2456658.5,-2.50482565801,24.65,515.0834350590001,True
5141817,718.657528425,0.269370423567,28.104762262199998,108.08095817700001,154.27557799,22.784506306100003,2456658.5,-3.90803273456,23.54,552.122070312,True
5141854,746.8053793319999,0.43614363763499997,24.6349707279,102.157057639,152.661170932,44.1670771151,2456658.5,-6.360793565569999,21.6,620.6081542969999,True
5142006,844.097631026,0.571198895131,25.084961311399997,100.926892651,128.494674444,18.557082923299998,2456658.5,-4.80948192066,21.94,470.856903076,True
5142017,501.889846295,0.281561009169,36.9587266769,106.741835976,147.76029573600002,61.8927448114,2456658.5,-5.30521369371,21.47,471.66918945300006,True
5142034,520.0730373480001,0.309826242106,26.886370848400002,91.62090856110001,171.632800776,51.4509131571,2456658.5,-4.4307419777599995,22.23,459.445831299,True
5142038,871.102211649,0.252779729015,35.2408764767,92.15377123180001,123.67089979100001,81.3254844598,2456658.5,-7.734148079710001,21.8,893.109741211,True
5142062,601.47978489,0.325648308125,29.088463269800002,90.4698792085,134.299142518,43.5226119991,2456658.5,-4.66592923449,22.37,502.417022705,True
5142102,503.362345535,0.382598840101,34.2461124379,113.69981882100001,144.600150778,45.7819140343,2456658.5,-4.37231865925,21.95,424.331726074,True
5142195,610.168067534,0.38996555477399997,23.2669380804,88.6829575588,127.62307564700001,56.453776442700004,2456658.5,-5.8791909350300005,21.65,562.060424805,True
5142234,564.831240864,0.46401013557899995,32.7489534676,105.424477994,123.745848743,60.4613869176,2456658.5,-6.54915141092,20.9,551.164001465,True
5142239,866.987727365,0.42284422065800004,36.0311339562,125.27206445,125.606405792,53.8451533351,2456658.5,-4.30773754498,24.68,787.626281738,True
5142282,639.2906883009999,0.287011779121,29.8030420654,112.952745354,120.92059007,86.943573858,2456658.5,-6.50427022301,21.86,680.467224121,True
5142316,749.0647189919999,0.335648479644,37.3302923495,126.75306841700001,152.124661883,40.6824485075,2456658.5,-4.68232046804,23.21,611.279418945,True
5142366,873.535059865,0.469619607646,24.2860156073,88.4994847292,147.854799569,34.9974051283,2456658.5,-6.49275136595,21.7,654.658630371,True
5142389,635.459586306,0.32627059930999996,30.098630304,89.8165226057,168.217816637,24.108794576799998,2456658.5,-3.1019731410699998,23.6,465.145843506,True
5142420,574.487209848,0.258914755105,31.659788123200002,94.2264386209,133.683172079,67.0046965407,2456658.5,-7.22937661023,20.23,552.971984863,True
5142436,515.313429684,0.559808289499,23.330297810500003,85.1172200517,155.77020268799998,14.260141606500001,2456658.5,-1.64788646225,22.65,266.946746826,True
5142475,663.35295904,0.453822412808,29.493685048000003,102.740625225,167.870947469,26.644784681999997,2456658.5,-5.30172789729,21.28,450.651489258,True
5142496,549.720956419,0.30124768168099997,30.8678778986,103.08681638200001,162.21529729899999,18.3443733526,2456658.5,-1.71149463363,24.35,400.72366333,True
5142503,810.748557945,0.533465169785,23.689375659099998,97.16680587549999,126.624986375,22.8770754132,2456658.5,-5.18020988322,21.84,500.56115722699997,True
5142522,509.593457073,0.41259250262900005,33.8703310478,112.10026548,123.17330907600001,64.0369341467,2456658.5,-2.79571847685,24.24,500.996887207,True
5142527,461.816873115,0.285456934545,20.2624584842,107.480737937,170.20569931,18.874401063900002,2456658.5,-3.6500508973800003,21.75,343.38961792,True
5142572,607.188795325,0.302787563401,24.6117610661,93.0239253302,122.90368677,60.902311355600006,2456658.5,-3.5492297786300004,24.03,568.533691406,True
5142592,758.2279606310001,0.422260900868,29.763352879,93.3582850283,176.285181951,22.2149317476,2456658.5,-6.17446798235,20.86,501.39019775400004,True
5142597,404.465329584,0.587496376916,21.0402918006,83.1686392905,148.16678094600002,20.1675815362,2456658.5,-1.7815725112099998,21.91,231.29608154299999,True
5142623,603.655284958,0.35589511246,39.0118567084,103.825135461,124.830956965,72.3456517123,2456658.5,-6.854819432459999,21.06,613.827331543,True
5142632,832.809541752,0.325491409402,34.0642901756,107.953836294,162.396441006,13.4136856721,2456658.5,-4.0880730307699995,23.55,577.603210449,True
5142678,548.20218894,0.43776338091600003,26.764563429499997,93.78231451799999,149.491830556,43.6438404053,2456658.5,-1.63345477398,24.97,453.185516357,True
5142700,588.9989678530001,0.280828243016,33.7944195968,126.222521335,165.268856976,26.7661918619,2456658.5,-5.31450642257,21.31,455.673919678,True
5142733,758.703871394,0.30273004556899996,31.8915298404,111.555072688,152.91462838299998,23.796298878,2456658.5,-4.73780918209,22.82,566.789672852,True
5142750,517.44665206,0.270704283782,26.3767763708,89.0941047484,171.272544176,58.0222797897,2456658.5,-4.76007320997,22.06,476.123382568,True
5142852,702.4954760080001,0.407054654375,23.8552808298,98.1986006868,125.138760983,50.8940391001,2456658.5,-4.9005165247099995,23.05,619.959106445,True
5142893,711.7081775219999,0.45532872398100005,23.493130489299997,97.9559326273,153.698804495,27.114655200599998,2456658.5,-4.06791806394,22.83,485.888427734,True
5142896,693.191336557,0.580088110266,32.034985449699995,96.0484188099,172.40560005700002,15.7827623518,2456658.5,-3.3801610211199997,22.26,362.62454223599997,True
5143004,771.088496937,0.344363700345,39.092023751,109.38866006299999,124.839288451,63.5520226474,2456658.5,-4.10510077324,24.61,739.377563477,True
5143022,817.579061733,0.397874538856,24.115338715900002,103.420295651,142.50005186200002,37.4723416546,2456658.5,-4.5692401567,23.51,637.9274902340001,True
5143253,452.392674148,0.591131990208,26.452656035700002,106.98915915200001,124.764989088,36.7463990286,2456658.5,-5.31849647078,20.21,353.043518066,True
5143344,526.928914732,0.25872000155999997,38.9789802578,86.0015895158,178.27181580099997,26.159219983899998,2456658.5,-1.3396002401,24.87,414.67279052699996,True
5143388,774.890692068,0.308291114836,39.190004265700004,120.11091774,127.612150091,41.3175102298,2456658.5,-7.19997617623,20.9,641.1423339840001,True
5143494,826.4252910289999,0.414866081672,39.4945568405,97.9937990952,148.591087746,43.775758043900005,2456658.5,-7.206754506089999,21.17,683.623413086,True
